"Hacker Trail,https://www.hackertrail.com/,""HackerTrail is a cloud-based recruitment solution exclusively for the IT industry.  We use a combination of social recruitment and gamification to connect top talent with the right job opportunity.  For hackers, they provide you with as much information as is available about the job and the company, empowering you to make an informed decision about a job opportunity even BEFORE you apply for the job. They invite you to take short challenges so your prospective employers can understand how you think, and what makes you stand out from the crowd. For employers, they go far beyond an open-ended job listing on a typical job board! They build awareness about your job opportunity and your brand using their proprietary tools. Once they have identified and engaged candidates, they invite them to participate in challenges that are specific to your job, making your selection process as meritocratic as possible."",HackerTrail is a cloud-based recruitment solution exclusively for the IT industry.  We use a combination of social recruitment and gamification to connect top talent with the right job opportunity.,tt@hackertrail.com,,Tushar Tejuja,2014-06-01,Singapore,,https://e27.co/startups/hackertrail,""Big Data, Human Resources, Information & Communications Technology"",""https://twitter.com/hackertrail,https://www.facebook.com/hackertrail,https://www.linkedin.com/company/hackertrail""";;;
"Traceto.io,https://www.traceto.io/,""Singapore-based startup Traceto.io, a subsidiary of anti-money laundering company Cynopsis, is using blockchain to enhance the electronic Know-Your-Customer (KYC) process. On its platform, it provides a list of KYC service providers — such as Thomas Reuters or Dow Jones — for companies to use so they can verify the authenticity of a party that they want to go into business with."",""Singapore-based startup Traceto.io, a subsidiary of anti-money laundering company Cynopsis, is using blockchain to enhance the electronic Know-Your-Customer (KYC) process."",sales@traceto.io,,,,Singapore,,https://e27.co/startups/traceto-io,,""https://www.facebook.com/traceto.io/,https://www.linkedin.com/company/13585065/""";;;
"Lunch Kaki,http://www.golunchkaki.com,""The word “Kaki” actually means “Buddy”. Lunch Kaki is a social networking app that focuses on getting people to get out there and socialize during lunch time. You can use Lunch Kaki to meet new people for job opportunities, find a lunch companion last minute, or make new friends. Of course, Lunch Kaki is not restricted to strictly lunch requests. The primary mission of Lunch Kaki is to facilitate social networking between individuals. They named it as Lunch Kaki as they feel that lunch time is a perfect time for casual meet-ups and does away with higher commitment associated with dinners. Nonetheless, there is no stopping individuals from using Lunch Kaki to arrange dinner/drinks meet-ups. The possibilities are endless! They are a young startup based in Singapore who wants to change the way how people interact with each other by a simple action - Send A Lunch Request!. How nice would it be where you can find lunch buddies on demand and making use of lunch time to broaden up your network. As the saying goes, finding the perfect lunch opportunity couldn't be easier and who knows what will happen next? Say adios to lonely lunches!"",Lunch Kaki is a social networking app designed to help ordinary folks get out there and socialize with like-minded people during lunch.,admin@lunchkaki.sg,,,2014-03-01,Singapore,,https://e27.co/startups/lunch-kaki,""Mobile, Platform, Software as a Service"",""https://twitter.com/lunchkaki,http://www.facebook.com/lunchkaki,https://www.linkedin.com/pub/lunch-kaki/98/7b2/8b4""";;;
"Pacific Frase,https://www.pacificfrase.com/,""Pacific Frase is made up of an experienced team of developers, strategy professionals, marketers, project managers, communication specialists, and business developers with dynamic expertise. This team works together in a collaborative effort to deliver an outstanding service to clients from diverse environments. The result-oriented team has a creative culture that promotes dedication, insight and productivity. Our primary focus is to meet client goals in a professional and marketable manner. We strive to promote innovation, growth and brand loyalty. Our solutions are designed to generate outstanding results."",""Pacific Frase is made up of an experienced team of developers, strategy professionals, marketers, project managers, communication specialists, and business developers with dynamic expertise."",info@pacificfrase.com,,,,Malaysia,,https://e27.co/startups/pacific-frase,""Enterprise Solution, Agency & Consulting"",""https://twitter.com/pacificfrase,https://www.facebook.com/pg/pacificfrase/,""";;;
"Digital Tamila,https://www.digitaltamila.com/,""Digital Tamila is a startup Digital Marketing Agency in Chennai by a young team of talented people. It provides digital Marketing services like  Search Engine Optimization (SEO), Search Engine Marketing (SEM)/Pay Per Click(PPC), Social Media Optimization (SMO),  Email & SMS Marketing, Branding and also Website development & E-Commerce development. Digital Tamila is one of the emerging Digital Marketing Agencies in Chennai having wide knowledge & experience."",""Digital Tamila Is a best Digital marketing company in Chennai. It provides digital Marketing services like  Search Engine Optimization (SEO), Search Engine Marketing (SEM)/Pay Per Click(PPC),"",hello@digitaltamila.com,,,,India,,https://e27.co/startups/digital-tamila,,""https://twitter.com/digital_tamila,https://www.facebook.com/digitaltamila,https://www.linkedin.com/company/digital-tamila/""";;;
"Legal Salaah,https://www.legalsalaah.com/,,""Legal Salaah is an online service provider, providing assistance in matters related to taxation and financial matters to a business or an enterprise."",info@legalsalaah.com,,,,India,,https://e27.co/startups/legal-salaah,,"",""";;;
"e-Com Delivery Management System Software,http://ecomdispatchmanagement.in/,""EcomDMS is a powerful arm of SIPL Courier Management System in Delhi. We support  the courier and logistics industry, SIPL has created e-Com Delivery Management System";" the most flexible delivery management software in the market today.  Feel to free call us on:-9311746788 Features of E-Com Delivery Management System:- Merge/ auto merge pickup soft data from client. In-scan pickup data with physical packet. Manifest in-scan packet for their destination. Prepare Challan for respective destination. Arrival in-scan for the manifest. Arrival in-scan for the packets. Run sheet preparation. Packet delivery through Android app (Biker Force) Dashboard for admin, branch, region. Reports and MIS Gap analysis"",EcomDMS is a powerful arm of SIPL Courier Management System in Delhi. We support in the courier & logistics industry.,info@ecomdispatchmanagement.in,,,2000-01-01,India,,https://e27.co/startups/ecomdispatchmanagement,""E-commerce, Logistics/Supply Chain, Software as a Service, Agency & Consulting, Transportation, Information & Communications Technology"",""https://www.facebook.com/SagarInformatics,""";;
"Optmistic,https://www.optmistic.com/,,""We have provided the technology services like web designing, digital marketing, development services etc."",iamoptmistic@gmail.com,,,,India,,https://e27.co/startups/optmistic,,""https://twitter.com/theoptmistic,https://www.facebook.com/OptmisticTechnologies/,https://www.linkedin.com/company/optmistic-technologies/""";;;
"JJS Media,http://jjsmediacompany.com/,""JJS Media developed MyMusicTaste, a concert organizing platform that allows music fans from around the world to initiate live music concerts. MyMusicTaste was created and nurtured by music lovers of all backgrounds. An all-star team of developers from KAIST and Carnegie Mellon, as well as global music promoters with over 10 years of experience, is able to create synergy in every aspect of its development, which allows only the best in product development."",""JJS Media developed MyMusicTaste, a concert organizing platform that allows music fans from around the world to initiate live music concerts."",hazel@mymusictaste.com,,,2011-12-01,South Korea,,https://e27.co/startups/jjs-media,""Consumer, Entertainment, Software as a Service, Information & Communications Technology"",""https://twitter.com/_mymusictaste,http://www.facebook.com/mmtglobal,https://www.linkedin.com/company/jjs-media""";;;
"LMI Government Consulting ,,,,mastreitmatter@yahoo.com,,,,United States of America,,https://e27.co/startups/lmi-government-consulting,,"",""";;;
"Medigo,https://medigo.id/,Medigo has a mission to encourage the growth of a better ecosystem of health services through digital technology. We believe that digital technology can bridge various fundamental problems in the Indonesian health industry. Medigo positions itself as a partner for hospitals and clinics in optimizing health services for patients.,Medigo has a mission to encourage the growth of a better ecosystem of health services through digital technology.,startups@e27.sg,,,,Indonesia,,https://e27.co/startups/medigo,Healthtech,""https://www.facebook.com/medigoid/,""";;;
"Daksh Infosoft Pvt.Ltd.,http://www.dakshinfo.com/,Daksh Infosoft  - A leading mobile messaging and digital application development organization.  We have the world class products and services to cater your end to end requirement pertaining to the messaging and thus we have called the platform as ‘Redefining messaging’. Daksh Infosoft core focus on Mobile Internet Technology. We are dedicated to mobile internet domain. Our Products & Services includes the following ·         Push Messaging ·         Voice –Out bound. ·         Missed Call Alerts,It's India’s Leading IT Company Dakshinfo (Provider Bulk Sms in India or Digital Marketing in India).If Any One Have Seo Requirement or Bulk Sms Contact  http://www.dakshinfo.com/,info@dakshinfo.com,,,,India,,https://e27.co/startups/daksh-infosoft-pvt-ltd,,""https://twitter.com/DakshinfoSoft1,https://www.facebook.com/dakshinfosoft?ref=br_rs,https://in.linkedin.com/in/dakshinfosoft""";;;
"Tecraze,http://tecraze.com/,""Tecraze is one of the top technology blogs in India to stay tuned to the latest happenings in the technology and gadget world. It is the original home for latest technology news, technology reviews and more. The online technology news and technology blog publication (technology blog) with in-depth coverage of all things tech aims to make readers aware of the latest technology news. Tecraze is a top source of quality content about technology news and information for the global audience, including everyone from tech enthusiasts to entrepreneurs, students, etc."",""Read latest technology news, technolgy blogs and technology, gadget reviews online with Tecraze. This is one of the best technology blogs in India for the latest technology news."",rahul1048@gmail.com,,,2018-01-01,India,,https://e27.co/startups/tecraze,""Advertising, Information & Communications Technology"",""https://www.facebook.com/tecraze01/,""";;;
"Virtuoso Analytic Services,http://www.virtuosoonline.com/,""Virtuoso Analytic Services Pvt. Ltd. is a web design and development organization providing web solutions to number of corporate global clients. Since its inception in the year 2005. The company presently have development unit in Kolkata, India with a staff strength of 47. The company also form legal entity in Pennsylvania, USA as Virtuoso Analytics, LLC. The company have good presence in bidding portal and contest marketplace and presently it is looking to expand it's business activities in Bangkok direct client area. -"",Virtuoso Analytic Services Pvt. Ltd. is a web design and development organization providing web solutions to number of corporate global clients.,ananyaroy123@gmail.com,,,2005-05-01,India,,https://e27.co/startups/virtuoso-analytic-services,""Advertising, Design , Information & Communications Technology"",""https://www.facebook.com/pages/Virtuoso-Analytic-Services-Pvt-Ltd/105528072816163,http://www.linkedin.com/in/ayanansha""";;;
"Indian Home Gourmet Pvt. Ltd.,http://www.ihgfood.com/,""IHG captures the rich heritage of Indian ethnic cuisines and translates their flavour into a mouth watering home experience. IHG’s products encompass ancient recipes of Indian seafood safeguarded and passed down from generations, capturing the elements of an ethnic era where every meal was treated as a grand celebration. Their products range, which is predominately vegetarian, spans delights of ethnic seafood ‘Ready to Cook’ and ‘Ready to Eat’ dishes from across the Indian Peninsular Regions, Traditions & Communities making it an exotic Indian dining experience. Started in 2011, their product has become a gastronomic delight of India helping you recreate authentic Indian cuisine from their homeland to homes around the world. All their delectable treats are manufactured with 100% natural ingredients and completely preservative free. IHG's portfolio currently includes Spice Pastes (which are delicious & convenient to prepare Indian meals at home) and Accompaniments like Dips and Chutney's. Under development are Soups, Spreads, Seasonings, Pickles, Papad, Chakli, Wafers, Kurkure and more…"",IHG captures the rich heritage of Indian ethnic cuisines and translates their flavor into a mouth watering home experience.,contact@ihgfood.com,,,,India,,https://e27.co/startups/indian-home-gourmet-pvt-ltd,""Consumer, E-commerce, Food & Beverage, Information & Communications Technology"",""https://www.facebook.com/pages/Indian-Home-Gourmet/403841416353591,https://www.linkedin.com/company/3837707?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A3837707%2Cidx%3A1-1-1%2CtarId%3A1443412816527%2Ctas%3AIndian%20Home%20Gourmet""";;;
"BeeCanvas,http://beecanvas.com/,""BeeCanvas is a visual collaboration tool that brings anyone and anything into one spot. Just drag and drop any file format and share it with your friends and colleagues your work visually. SAVE your precious TIME! ex)beecanvas.com/cW0c1T8h Documenting your events and sharing them with your colleagues is super effective with BeeCanvas. BeeCanvas is the perfect and the most beautiful tool they've all dreamed about. BeeCanvas is serviced in AMAZON EC2, the world’s best cloud which is used by NASA, NETFLIX, and etc. All data is securely recorded and managed. In order to ensure security, every information between clients and servers is encrypted using 2048bit RSA key from GeoTrust SSL. BeeCanvas will make utmost effort to protect customer’s information. BeeCanvas is released both in desktop and mobile environments.All information across different platforms are synced in real time.With BeeCanvas, you can collaborate with others and accomplish great things anytime and anywhere."",BeeCanvas is a visual collaboration tool that brings anyone and anything into one spot. Just drag and drop any file format and share it with your friends and colleagues your work visually.,startups@e27.co ,,,2014-11-01,South Korea,,https://e27.co/startups/beecanvas,""Mobile, Enterprise Solution, Software as a Service"",""https://twitter.com/beecanvas_hq,https://www.facebook.com/beecanvas/timeline?ref=page_internal,""";;;
"Neuron Gym ,http://www.neurongym.com/,EdlogIQ is a NeuroTech company building products around cognitive data.  Neuron Gym is a brain fitness app which helps users train their brain through games.,Neuron Gym is a brain fitness app which helps users train their brain through games.,startups@e27.co ,,,,India,,https://e27.co/startups/neuron-gym,""Education, Gaming, Mobile, Software as a Service"",""https://twitter.com/edlogiq,https://www.facebook.com/edlogiq/,https://www.linkedin.com/company/edlogiq""";;;
"Reviu.today,https://reviu.today,,,admin@reviu.today,,,,Vietnam,,https://e27.co/startups/reviu-today,""Consulting, Food & Beverage, Travel"","",""";;;
"JB Holdings,http://www.jb-holdings.co.xa,""JB HOLDINGS is a wholly black owned company, with its core business focus being both in property development, as well as in strategic investment of diverse, multi-million rand portfolios, specifically in mining, telecoms and oil and gas projects across Africa.As a performance-based and focused company, our comprehensive range of property development and investment solutions, provides exceptional business expertise within the property, mining and oil and gas industries. Each division within JB HOLDINGS is structured to provide the best possible specialist services. THE CHAIRMAN – Roux Shabangu Roux Shabangu grew up in rural Dennilton, in Mpumalanga, and was raised in a large family of 21 siblings. His father who had an avid interest in farming demarcated pieces of land to some of the children to cultivate while they were still in school in an attempt to teach them to become independent. This was an important foundation which instilled in the young Shabangu the values of discipline, responsibility, and hard work. Upon completing school, he became a light-heavyweight boxer. Dingaan Thobela – the “Rose of Soweto” – was his regular sparring partner in the ’90s. Boxing taught him discipline, honesty and to be sharp on his feet. And most importantly it allowed him to raise money, which he used to become a business owner. His first business venture was a mealie meal distribution outlet in Kwaggafontein in Mpumalanga. The small business flourished and turned him into a millionaire at a tender age of 22. The monthly turnover from his mealie meal business was R4-million, which included a net profit of between R1.2- and R1.4-million. His start-up business is what led him to property development. He used what he earned from his mealie meal business to buy land for development, and soon built his first shopping mall, Matsamo Plaza in Mpumalanga, for R40-million. To date, the former Light heavyweight Boxer, through his company owns over 15 shopping malls, with a few others."",""JB HOLDINGS is a wholly black owned company, with its core business focus being both in property development, as well as in strategic investment of diverse, multi-million rand portfolios."",info@jb-holdings.co.za,,,1984-04-01,South Africa,,https://e27.co/startups/jb-holdings,""Architecture & Construction, Biotech, Chemical, Energy, Logistics\/Supply Chain, Real Estate"",""https://twitter.com/jb_holding,https://www.facebook.com/jbholding/,https://www.linkedin.com/in/jb-holdings/""";;;
"Where Sidewalks End,http://wheresidewalksend.com/,""Where Sidewalks End has been a leading innovator in positive impact tourism since 2011. They invite you to engage with the world in a way few have attempted. They will bring you off the beaten track into the soul of the Earth. Accompanied by world class guides, you will get a real cultural immersion and see the destinations in the way they were meant to be explored!  When suitable, your group will be joined by some of the world's leading experts on the destination you are visiting. They will be able to share their expertise with you, giving you the most insightful connection imaginable to your destination.  They don't categorize themselves into the typical 'budget'​ or 'luxury'​ classifications. This will offer you diversification, where you will be able to experience a bit of everything, when it is best suited to the destination. There's something for everyone, while you explore incredible places you never even imagined could exist. Whether you are looking for a holiday, a small group with like-minded travellers, a villa or a trekking adventure, WSE will deliver service. They are the place Where Sidewalks End - Let them connect you to a disconnected planet."",Where Sidewalks End has been a leading innovator in positive impact tourism since 2011.,startups@e27.co,,,,Thailand,,https://e27.co/startups/where-sidewalks-end,Travel,"",https://www.linkedin.com/company/where-sidewalks-end""";;;
"PinkBlue,http://pinkblue.in/,""PinkBlue.in is an integrated supply chain solution for clinical/ medical supplies in India (materials & equipments used by healthcare institutions during treatments). At PinkBlue.in, we are building a super-efficient supply-chain for clinical supplies (any material or equipment which a hospital needs during its treatments)  Our vision is to integrate every healthcare product manufacturer and every healthcare institution on to a single platform, and enable them to become smarter, by providing them better data and technology.  A by-product of this vision is to enable healthcare institutions to treat materials purchases and inventory management more as a digital activity, which involves setting up a few parameters.  In a nutshell, a super-efficient and super-convenient supply-chain.  Healthcare institutions spend ~$11 Bn on materials purchases - 10% of their revenues, in India. And, healthcare professionals spend inordinate amounts of time on this, driven by an unorganized and fragmented supply chain. We are working towards eliminating all the inefficiencies in this space (20-30% wastages)"",PinkBlue.in is an integrated supply chain solution for clinical/ medical supplies in India (materials & equipments used by healthcare institutions during treatments).,startups@e27.co,,,,India,,https://e27.co/startups/pinkblue,""E-commerce, Healthtech"",""https://twitter.com/PinkBlueIn,https://www.facebook.com/pages/PinkBluein/365534496933211,https://www.linkedin.com/company/pinkblue-in""";;;
"Vishal Web Tech,https://vishalwebtech.com,""Great Web Designing for Your Online Business We are giving price effective web development,web designing , SEO Services, digital advertising, logo design developing + internet advertising solutions. We fully understand the needs of the global give and marketplace trusted web solutions.   We understand web developing ultimately. We know web designing. That’s why our inexpensive internet solutions earn over our customers. We are genuine one end response to all of your internet related requirements. Our experienced, innovative, and also dedicated team shall offer your dream website.innovative and also committed group will give your fantasy internet site. We know that the market is competitive definitely. Therefore, our well-planned internet advertising strategies will help you in position up away from the herd. You will certainly show up on the best of the queries with our effective SEO campaigns. You will certainly appear on the top of the searches with our valid SEO promotions. You shall undoubtedly appear on the top of the Google searches with our valid SEO promotions."",Vishal Web Tech is a leading Web Design company in Delhi offering professional website designing services & Digital Marketing Services.We believe in Quality. Give Customized websites according to the,info@vishalwebtech.com,,,2019-06-01,India,,https://e27.co/startups/vishal-web-tech,,"",https://www.linkedin.com/company/vishal-web-tech/""";;;
"Zoetic.ai,http://www.zoetic.ai,,""We are a Hardware & Software business specialising in connecting people for positive outcomes. We have 2 products a working prototype & opportunities in the Health sector & Home markets, lets chat :-)"",lyndon@zoetic.ai,,,,Australia,,https://e27.co/startups/zoetic-ai,""Consumer, Hardware, Healthtech, Internet of Things, Platform, Information & Communications Technology"",""https://twitter.com/lgasking,,http://www.linkedin.com/in/lyndon""";;;
"Revolver,Inc.,http://www.revolver.jp/,""Revolver,Inc. is the new futuristic startup company established in July 2012. The team would provide the amazing solutions to the people who are not yet be satisfied by the current social networks with the simplicity and elegance Revolver is a social network platform that allows anyone to easily create an online community or join an existing community. By uploading digital content such as text, pictures, and video, and sharing it with friends, you can find new friends and interests. Current, top musicians such as Kumi Koda, Anna Tsuchiya, Tomomi Itano, and writer and opinion leader Yasuo Tanaka are using Revolver and their original communities to interact with fans. You can use Revolver to create a school circle or class community, a citizen's group or corporation user community, or a fan club for a rock band. It's up to you. You can create a community for free in just a few minutes. You can always change your Plan after registering."",""Revolver,Inc. is the new futuristic startup company established in July 2012. The team would provide the amazing solutions to the people"",sales@revolver.co.jp,,,2012-07-01,Japan,,https://e27.co/startups/revolver-inc,""Media, Platform, Information & Communications Technology"",""https://twitter.com/rvlvrco,https://www.facebook.com/revolverinc/info,""";;;
"CampusEra,http://www.campusera.com/,""CampusEra is the next generation College Magazine for Indian Students, Parents and Teachers where you can know about education system in India, educational conferences, college fest events and articles on education. CampusEra is fastest growing online college magazine with active connections on all social media and soon will be among the top education magazines in India. It is a platform to know about campus news, interviews by eminent personalities in education, college festivals and events for you to stay tuned with this vibrant young India. Education plays a vital role in shaping the future of the country. For Students: Through CampusEra, every student gets a medium to tell their story, may it can a project they are working on, research they have been doing or a success/failure story of yours. Anything which they would like to share, so that fellow students can learn and get motivated."",""CampusEra is a new generation Campus Magazine - Campus News, Research, Interviews, Festivals and Events for Indian Students!"",contact@campusera.com,,,,India,,https://e27.co/startups/campusera,""Education, Media, Information & Communications Technology"",""https://twitter.com/thecampusera,https://www.facebook.com/campusera,""";;;
"Buy42.com  ,http://buy42.com/,Buy42.com is the first online charity shop in China.,Buy42.com is the first online charity shop in China.,startups@e27.co ,,,,China,,https://e27.co/startups/buy42-com,Information & Communications Technology,""https://twitter.com/Buy42,https://www.facebook.com/Buy42com,""";;;
"Blocketo,http://www.blocketo.com,""Blocketo.com is ICO consulting firm which majorly assists ICOs and companies working on blockchain technology.Working with us will get you the excellent support led by an elite team of managers. Great Team for You We are a team of professionals specialised in creating the most viable marketing model for your business and getting your projects in expertise hands to ensure faster and proper business growth. Our team strives to gain clients the exposure which they deserve for their innovations through our marketing services and taking a deep look at your assets before proceeding with a plan that makes sense for you, your brand, and your aspirations. Having a proper communication and marketing Strategy when doing an ICO and Post ICO is a necessity to stimulate trading and share price management. Professionals and Creative Our community management team will manage all your social media and answer all your investors and will respond to their concerns on time. Our specialties include growth hacking and targeting effective audience throughout the ICO process which is crucial to a successful crowdfunding. Further, Our team can guide you through the conception, design, and development of a fresh, clean, and visually stunning website for your company, as well as any additional digital assets necessary to increase the value of your product."",""Marketing is no longer about the stuff that you make, but about the stories you tell."",contact@blocketo.com,,,,Singapore,,https://e27.co/startups/blocketo,""Blockchain, Cybersecurity, E-commerce, Internet of Things, Advertising, Agency & Consulting"",""https://twitter.com/blocketo,https://www.facebook.com/Blocketo/,https://www.linkedin.com/company/blocketo/""";;;
"DeBuNe,http://debune.org/,""DeBuNe lets small businesses collaborate, market, offer, and monetize their expertise or products more efficiently and effectively than any other market-based service. With transparent, secure, agile, and open source peer-to-peer infrastructure, all transactional data are permanently stored on the decentralised public information vault offered by the Nxt crypto-platform’s blockchain technology.    Exactly like Bitcoin, DeBuNe isn’t controlled by any central office, nor a central authority. Once in motion, DeBuNe will become what the community makes of it. The incredible importance of clear standards to be used will be the only tool to determine its success.   DeBuNe aims to create the right means to contrast the monopoly of huge international corporations. While keeping the skillsets distributed worldwide, with distributed local access, business networks can co-work on projects up to multi million dollar levels via DeBuNe. Offering shares of future revenue to participating Business Units, innovative ideas can be funded both in cash and in work and find organized and specialized teams of hundreds of high level skilled businesses in a matter of days.    DeBuNe will be partially kept as a closed source project only until the above mentioned standards are well defined, then it will become completely open source."",""DeBuNe lets small businesses collaborate, market, offer, and monetize their expertise or products more efficiently and effectively than any other market-based service."",info@debune.org,,,2014-06-01,,,https://e27.co/startups/debune,""Blockchain, Consumer, Big Data"",""https://twitter.com/1debune,https://www.facebook.com/1debune,""";;;
"Lazada,http://www.lazada.com,""Launched in 2012, Lazada is the number-one online shopping and selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam. As the pioneer of the eCommerce ecosystem in Southeast Asia, Lazada helps more than 135,000 local and international sellers as well as 3,000 brands serving the 560 million consumers in the region through its marketplace platform, supported by a wide range of tailored marketing, data, and service solutions. With over 250 million SKUs available, Lazada offers the widest range of products in categories ranging from consumer electronics to household goods, toys, fashion, sports equipment and groceries. Focused on delivering an excellent customer experience, it offers multiple payment methods including cash-on-delivery, comprehensive customer care and hassle-free returns through its own first and last mile delivery arm supported by more than 100 logistics partners. Lazada Group is majority owned by Alibaba Group Holding Limited (NYSE: BABA)."",""Launched in 2012, Lazada is the number-one online shopping and selling destination in Southeast Asia – present in Indonesia, Malaysia, the Philippines, Singapore, Thailand and Vietnam"",james.mcewin@lazada.com,,,2012-01-01,Singapore,,https://e27.co/startups/lazada-group,""Consumer, E-commerce, Mobile, Information & Communications Technology"",""https://twitter.com/LazadaSG,https://www.facebook.com/LazadaPhilippines/?brand_redir=652012531532806,https://www.linkedin.com/company/2725478?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A2725478%2Cidx%3A2-1-2%2CtarId%3A1448900935101%2Ctas%3Alazada%20group""";;;
"JetOne Motion,http://www.jetonemotion.com.hk,""Started in April 2014, JetOne Motion has quickly become the first-mover in upscale location-based entertainment centre in Hong Kong with more than 34 various kinds of virtual reality/simulation devices in 3 locations and expanding. The types of equipment included Oculus Rift, HTC VIVE, 4D VRChair, VRBike, VRWalker, and full-motion racing/flight simulators just to name a few.  So far, more than 14,000 customers have played in JetOne Motion and served over 180 events in the center as well as on locations across Asia. In addition to entertainment, JetOne Motion also engaged in VR/AR application development, 360 video content creation and distribution, and VR training and educations.  Have worked on some of the high-profile VR/AR application development projects for multi-national companies from around the world.  On the training and education development, JetOne Motion has engaged with local schools and universities to devise various training programs in virtual reality with the hope to raise the market awareness about the technology and its applications. JetOne Motion has continued to lead the VR ecosystem in entertainment, innovation, business creativity, and application development in Asia.  Furthermore, it was featured in many major medias that include BBC, TVB, i-Cables, NOW, Phoenix TV, RTHK, TopGear, China Daily, and Yahoo News just to name a few. Please visit us at www.JetOneMotion.com.hk for more cool information or in person to: JetOne Motion 1405, 14/F., Century Square, 1-13 D'Aguilar Street, Central, Hong Kong T: +852 2506-2130 E: Center@JetOneMotion.com.hk"",""Engaged in location-based entertainment center, VR/AR content creation and distribution, VR/AR application development, system rental, and training and education."",center@jetonemotion.com.hk,,,2014-04-01,Hong Kong,,https://e27.co/startups/jetone-motion,""Enterprise Solution, Agency & Consulting, Consumer, Design , Education, Entertainment, Gaming, Agency & Agency & Consulting"",""https://twitter.com/JetOneMotion,https://www.facebook.com/jetonemotionhk,http://www.linkedin.com/in/peter-yu""";;;
"Urban Indo,http://www.urbanindo.com/,UrbanIndo is the leading web site that provides the latest and the best in the property market for either sale or rental throughout Indonesia. Customers can visit the website and search for property and price listings. It connects both sellers and buyers. UrbanIndo is the only online real estate marketplace in Indonesia to combine thousands of property listings with up-to-date market data and local information at the users’ fingertips. This means that virtually all the guesswork is eliminated when making the next real estate endeavor.,UrbanIndo is the leading web site that provides the latest and the best in the property market for either sale or rental throughout Indonesia.,petra.barus@urbanindo.com,,,2011-05-01,Indonesia,,https://e27.co/startups/urban-indo,""Consumer, Real Estate, Information & Communications Technology"",""https://twitter.com/urban_indo,http://www.facebook.com/urbanindo,https://www.linkedin.com/company/4854253""";;;
"McCoy Mart Construction Industry Marketplace,https://mccoymart.com/,""McCoy Mart is the leading marketplace for Home construction & Improvements, for a vibrant community of architects, developers, consultants and home users. We take pride of our largest database of verified architects, builders and contractors across India. These communities can reach out for the best in class products and trusted suppliers across product segments powered by a rich content of article database. Our vision is to create McCoy Mart as a go to destination for all construction requirement starting from Discover of product & services, to making a Connect with Supplier or professionals, and enabling buyer to Shop for construction Products online."",""McCoy Mart is the leading marketplace for Home construction & Improvements, for a vibrant community of architects, developers, consultants and home users."",info@mccoymart.com,,,,India,,https://e27.co/startups/wfm-construction-industry-marketplace,""Architecture & Construction, Real Estate"",""https://twitter.com/mccoymart,https://www.facebook.com/mccoymart/,https://www.linkedin.com/company/mccoymart/""";;;
"Reisefrei Services Private Limited,https://www.travelfree.in,""TravelFree.in is a budget place. Product and services are group tours, institutional tours, corporate outing (includes professional emcee for audience engagement), medical tours and Honeymoon packages. We are also servicing customized tour to new exploring places.  1) Tour Packages-     a) Group     b) Corporate     c) Institutional     d) Honeymoon     e) Medical     f) Customized Tour 2) Hire Photographers and Videographers 3) Book Caterers 4) Book an Emcee 5) Hire Vehicle 6) Book Bus, Train, Flight and Hotel"",TravelFree.in is a budget holiday place for everyone. Providing different tour packages with different customized facilities. Audience segment ranges from B2C to B2B.,help@travelfree.in,,,2016-12-01,India,,https://e27.co/startups/travelfreein,,""https://twitter.com/travelfree_in,https://www.facebook.com/travelfree.in,https://www.linkedin.com/company/travelfree.in""";;;
"Fixithere,http://qwikfix.co.uk/sky-customer-services/,""Join us in our collaborative effort to create the world's most helpful and largest source of how-to guides, tutorials & faq's which help users answer questions, solve problems, learn something new or find inspiration. - Find helpful content and tips for major categories like Health, Home, Travel, Tech, Customer Service, Money & Careers. - Exploreyour passion and connect and help people with similar interests and learn something new, every day."",""Find interesting diy's, how to's articles, guides and troubleshooting tips to help you resolve common problems in easy steps, here at fixithere."",sm@wensil.com,,,,United Kingdom,,https://e27.co/startups/fixithere,""Consumer, Internet of Things, Agency & Consulting, Media, Information & Communications Technology"",""https://twitter.com/fixithereuk,https://www.facebook.com/fixithere,http://www.fixithere.net/bt-customer-services/""";;;
"Social slides,http://www.social-slides.com/,""Social Slides is a web and mobile solution that synchronizes the speaker’s slides on his/her audience’s devices (laptop, tablet, smartphone, etc.). The audience has then access to social features in order to interact with others in a non-disruptive manner. This system has been proven to engage the audience during a presentation and speakers get precious insights on their public."",""Social Slides is a web and mobile solution that synchronizes the speaker’s slides on his/her audience’s devices (laptop, tablet, smartphone, etc.)."",team@social-slides.com,,,,Hong Kong,,https://e27.co/startups/social-slides,""Mobile, Platform, Software as a Service, Information & Communications Technology"","",""";;;
